guwen,title
天仙碧玉琼瑶，点点扬花，片片鹅毛。访戴归来，寻梅懒去，独钓无聊。一个饮羊羔红炉暖阁，一个冻骑驴野店溪桥，你自评跋，那个清高，那个粗豪？,蟾宫曲·雪
人生百岁，七十稀少。更除十年孩童小。又十年昏老。都来五十载，一半被、睡魔分了。那二十五载之中，宁无些个烦恼。仔细思量，好追欢及早。遇酒追朋笑傲。任玉山摧倒。沈醉且沈醉，人生似、露垂芳草。幸新来、有酒如渑，结千秋歌笑。,红芍药
养鸡纵鸡食，鸡肥乃烹之。主人计固佳，不可与鸡知。,鸡·养鸡纵鸡食
霞散绮，月沉钩，帘卷未央楼。夜凉河汉截天流，宫阙锁清秋。瑶阶曙，金盘露，凤髓香和烟雾。三千珠翠拥宸游，水殿按凉州。,喜迁莺·霞散绮
袖剑飞吟。洞庭青草，秋水深深。万顷波光，岳阳楼上，一快披襟。不须携酒登临。问有酒、何人共斟。变尽人间，君山一点，自古如今。,柳梢青·岳阳楼
天如洗。金波冷浸冰壶里。冰壶里。一年得似，此宵能几。等闲莫把阑干倚。马蹄去便三千里。三千里。几重云岫，几重烟水。,忆秦娥
西郊落花天下奇，古人但赋伤春诗。西郊车马一朝尽，定庵先生沽酒来赏之。先生探春人不觉，先生送春人又嗤。呼朋亦得三四子，出城失色神皆痴。如钱塘潮夜澎湃，如昆阳战晨披靡；如八万四千天女洗脸罢，齐向此地倾胭脂。奇龙怪凤爱漂泊，琴高之鲤何反欲上天为？玉皇宫中空若洗，三十六界无一青蛾眉。又如先生平生之忧患，恍惚怪诞百出无穷期。先生读书尽三藏，最喜维摩卷里多清词。又闻净土落花深四寸，瞑目观赏尤神驰。西方净国未可到，下笔绮语何漓漓！安得树有不尽之花更雨新好者，三百六十日长是落花时。,西郊落花歌
今年寒食在商山，山里风光亦可怜：稚子就花拈蛱蝶，人家依树系秋千。郊原晓绿初经雨，巷陌春阴乍禁烟。副使官闲莫惆怅，酒钱犹有撰碑钱。,寒食·今年寒食在
烛影摇红，向夜阑，乍酒醒、心情懒。尊前谁为唱《阳关》，离恨天涯远。无奈云沉雨散。凭阑干、东风泪眼。海棠开后，燕子来时，黄昏庭院。,忆故人·烛影摇红
山郡逢春复乍晴，陂塘分出几泉清？郭边万户皆临水，雪后千峰半入城。,初春济南作
春透水波明，寒峭花枝瘦。极目烟中百尺楼，人在楼中否。四和袅金凫，双陆思纤手。捻倩东风浣此情，情更浓于酒。,卜算子·春情
一鞭清晓喜还家。宿醉困流霞。夜来小雨新霁，双燕舞风斜。山不尽，水无涯。望中赊。送春滋味，念远情怀，分付杨花。,诉衷情·送春
桃李风前多妩媚，杨柳更温柔。唤取笙歌烂熳游。且莫管闲愁。好趁春晴连夜赏，雨便一春休。草草杯盘不要收。才晓便扶头。,武陵春·桃李风前多妩媚
松冈避暑，茅檐避雨，闲去闲来几度？醉扶怪石看飞泉，又却是、前回醒处。东家娶妇，西家归女，灯火门前笑语。酿成千顷稻花香，夜夜费、一天风露。,鹊桥仙·己酉山行书所见
月冷龙沙，尘清虎落，今年汉酺初赐。新翻胡部曲，听毡幕元戎歌吹。层楼高峙。看槛曲萦红，檐牙飞翠。人姝丽，粉香吹下，夜寒风细。此地宜有词仙，拥素云黄鹤，与君游戏。玉梯凝望久，叹芳草萋萋千里。天涯情味。仗酒祓清愁，花销英气。西山外，晚来还卷，一帘秋霁。,翠楼吟·淳熙丙午冬
渐新痕悬柳，淡彩穿花，依约破初暝。便有团圆意，深深拜，相逢谁在香径。画眉未稳，料素娥、犹带离恨。最堪爱、一曲银钩小，宝帘挂秋冷。千古盈亏休问。叹慢磨玉斧，难补金镜。太液池犹在，凄凉处、何人重赋清景。故山夜永。试待他、窥户端正。看云外山河，还老尽、桂花影。,眉妩·新月
风压轻云贴水飞，乍晴池馆燕争泥。沈郎多病不胜衣。沙上不闻鸿雁信，竹间时听鹧鸪啼。此情惟有落花知！,浣溪沙·风压轻云贴水飞
无言哽噎。看灯记得年时节。行行指月行行说。愿月常圆，休要暂时缺。今年华市灯罗列。好灯争奈人心别。人前不敢分明说。不忍抬头，羞见旧时月。,醉落魄·预赏景龙门追悼明节皇后
明镜盖红蕖，轩户临烟渚。窣窣珠帘淡淡风，香里开尊俎。莫把碧筒弯，恐带荷心苦。唤我溪边太乙舟，潋滟盛芳醑。,卜算子·赏荷以莲叶劝酒作
栖乌飞绝。绛河绿雾星明灭。烧香曳簟眠清樾。花影吹笙，满地淡黄月。好风碎竹声如雪。昭华三弄临风咽。鬓丝撩乱纶巾折。凉满北窗，休共软红说。,醉落魄·栖乌飞绝
雪月最相宜，梅雪都清绝。去岁江南见雪时，月底梅花发。今岁早梅开，依旧年时月。冷艳孤光照眼明，只欠些儿雪。,卜算子·雪月最相宜
秋晓上莲峰，高蹑倚天青壁。谁与放翁为伴，有天坛轻策。铿然忽变赤龙飞，雷雨四山黑。谈笑做成丰岁，笑禅龛榔栗。,好事近·秋晓上莲峰
姮娥怕闹，银蟾传令，且与遮鸾翳凤。直须人睡俗尘清，放云汉、冰轮徐动。山翁散发，披衣松下，琴奏瑶池三弄。曲终鹤警露华寒，笑浊世、饶伊做梦。,鹊桥仙
落日苍茫，风才定、片帆无力。还记得、眉来眼去，水光山色。倦客不知身近远，佳人已卜归消息。便归来、只是赋行云，襄王客。些个事，如何得。知有恨，休重忆。但楚天特地，暮云凝碧。过眼不如人意事，十常八九今头白。笑江州、司马太多情，青衫湿。,满江红·赣州席上呈陈季陵太守
丝槐烟柳长亭路，恨取次、分离去。日永如年愁难度。高城回首，暮云遮尽，目断人何处？解鞍旅舍天将暮，暗忆叮咛千万句。一寸柔肠情几许？薄衾孤枕，梦回人静，彻晓潇潇雨。,青玉案·丝槐烟柳长亭路
知君仙骨无寒暑。千载相逢犹旦暮。故将别语恼佳人，要看梨花枝上雨。落花已逐回风去。花本无心莺自诉。明朝归路下塘西，不见莺啼花落处。,木兰花令（次马中玉韵）
竹门茅屋带村居，数亩生涯自有馀。鬓白只应秋炼句，眼昏多为夜抄书。雁惊风浦渔灯动，猿叫霜林橡实疏。待得功成即西去，时清不问命何如。,闲居书事
白道萦回入暮霞，斑骓嘶断七香车。春风自共何人笑，枉破阳城十万家。,无题（一云阳城）
鸳鸯于飞，肃肃其羽。朝游高原，夕宿兰渚。邕邕和鸣，顾眄俦侣。俛仰慷慨，优游容与。鸳鸯于飞，啸侣命俦。朝游高原，夕宿中洲。交颈振翼，容与清流。咀嚼兰蕙，俛仰优游。泳彼长川，言息其浒。陟彼高冈，言刈其楚。嗟我征迈，独行踽踽。仰彼凯风，涕泣如雨。泳彼长川，言息其沚。陟彼高冈，言刈其杞。嗟我独征，靡瞻靡恃。仰彼凯风，载坐载起。穆穆惠风，扇彼轻尘。奕奕素波，转此游鳞。伊我之劳，有怀遐人。寤言永思，寔钟所亲。所亲安在，舍我远迈。弃此荪芷，袭彼萧艾。虽曰幽深，岂无颠沛。言念君子，不遐有害。人生寿促，天地长久。百年之期，孰云其寿。思欲登仙，以济不朽。缆辔踟蹰，仰顾我友。我友焉之，隔兹山梁。谁谓河广，一苇可航。徒恨永离，逝彼路长。瞻仰弗及，徙倚彷徨。良马既闲，丽服有晖。左揽繁弱，右接忘归。风驰电逝，蹑景追飞。凌厉中原，顾盻生姿。携我好仇，载我轻车。南凌长阜，北厉清渠。仰落惊鸿，俯引渊鱼。盘于游田，其乐只且。凌高远盻，俯仰咨嗟。怨彼幽絷，室迩路遐。虽有好音，谁与清歌。虽有姝颜，谁与发华。仰讯高云，俯托轻波。乘流远遁，抱恨山阿。轻车迅迈，息彼长林。春木载荣，布叶垂阴。习习谷风，吹我素琴。交交黄鸟，顾俦弄音。感悟驰情，思我所钦。心之忧矣，永啸长吟。浩浩洪流，带我邦畿。萋萋绿林，奋荣扬晖。鱼龙瀺灂，山鸟羣飞。驾言出游，日夕忘归。思我良朋，如渴如饥。愿言不获，怆矣其悲。息徒兰圃，秣马华山。流磻平皋，垂纶长川。目送归鸿，手挥五弦。俯仰自得，游心太玄。嘉彼钓叟，得鱼忘筌。郢人逝矣，谁与尽言。,赠秀才入军
春暖群花半开，逍遥石上徘徊。独携玉律丹诀，闲踏青莎碧苔。古洞眠来九载，流霞饮几千杯。逢人莫话他事，笑指白云去来。,六言
三月雪连夜，未应伤物华。只缘春欲尽，留著伴梨花。,嘲三月十八日雪
运行元化不参差，四极中华共一时。正气才随灰律变，残寒便被柳条欺。冰融大泽朝阳觉，草绿陈根夜雨知。不信风光疾于箭，年来年去变霜髭。,早春
得路逢津更俊才，可怜鞍马照春来。残花几日小斋闭，大笑一声幽抱开。袖拂碧溪寒缭绕，冠欹红树晚徘徊。相逢少别更堪恨，何必秋风江上台。,客至
宜烟宜雨又宜风，拂水藏村复间松。移得萧骚从远寺，洗来疏净见前峰。侵阶藓拆春芽迸，绕径莎微夏荫浓。无赖杏花多意绪，数枝穿翠好相容。,竹
笑艳秋莲生绿浦。红脸青腰，旧识凌波女。照影弄妆娇欲语。西风岂是繁花主。可恨良辰天不与。才过斜阳，又是黄昏雨。朝落暮开空自许。竟无人解知心苦。,蝶恋花·笑艳秋莲生绿浦
春风用意匀颜色，销得携觞与赋诗。秾丽最宜新著雨，娇饶全在欲开时。莫愁粉黛临窗懒，梁广丹青点笔迟。朝醉暮吟看不足，羡他蝴蝶宿深枝。,海棠
其一步登北邙阪，遥望洛阳山。洛阳何寂寞，宫室尽烧焚。垣墙皆顿擗，荆棘上参天。不见旧耆老，但睹新少年。侧足无行径，荒畴不复田。游子久不归，不识陌与阡。中野何萧条，千里无人烟。念我平常居，气结不能言。其二清时难屡得，嘉会不可常。天地无终极，人命若朝霜。愿得展嬿婉，我友之朔方。亲昵并集送，置酒此河阳。中馈岂独薄？宾饮不尽觞。爱至望苦深，岂不愧中肠？山川阻且远，别促会日长。愿为比翼鸟，施翮起高翔。,送应氏二首
轩辕休制律，虞舜罢弹琴。尚错雄鸣管，犹伤半死心。圣贤名古邈，羁旅病年侵。舟泊常依震，湖平早见参。如闻马融笛，若倚仲宣襟。故国悲寒望，群云惨岁阴。水乡霾白屋，枫岸叠青岑。郁郁冬炎瘴，濛濛雨滞淫。鼓迎非祭鬼，弹落似鸮禽。兴尽才无闷，愁来遽不禁。生涯相汩没，时物自萧森。疑惑尊中弩，淹留冠上簪。牵裾惊魏帝，投阁为刘歆。狂走终奚适，微才谢所钦。吾安藜不糁，汝贵玉为琛。乌几重重缚，鹑衣寸寸针。哀伤同庾信，述作异陈琳。十暑岷山葛，三霜楚户砧。叨陪锦帐座，久放白头吟。反朴时难遇，忘机陆易沈。应过数粒食，得近四知金。春草封归恨，源花费独寻。转蓬忧悄悄，行药病涔涔。瘗夭追潘岳，持危觅邓林。蹉跎翻学步，感激在知音。却假苏张舌，高夸周宋镡。纳流迷浩汗，峻址得嶔崟。城府开清旭，松筠起碧浔。披颜争倩倩，逸足竞駸駸。朗鉴存愚直，皇天实照临。公孙仍恃险，侯景未生擒。书信中原阔，干戈北斗深。畏人千里井，问俗九州箴。战血流依旧，军声动至今。葛洪尸定解，许靖力还任。家事丹砂诀，无成涕作霖。,风疾舟中伏枕书怀三十六韵奉呈湖南亲友
我军青坂在东门，天寒饮马太白窟。黄头奚儿日向西，数骑弯弓敢驰突。山雪河冰野萧瑟，青是烽烟白人骨。焉得附书与我军，忍待明年莫仓卒。,悲青坂
倦闻子规朝暮声，不意忽有黄鹂鸣。一声梦断楚江曲，满眼故园春意生。目极千里无山河，麦芒际天摇清波。王畿优本少赋役，务闲酒熟饶经过。此时晴烟最深处，舍南巷北遥相语。翻日迥度昆明飞，凌风邪看细柳翥。我今误落千万山，身同伧人不思还。乡禽何事亦来此，令我生心忆桑梓。闭声回翅归务速，西林紫椹行当熟。,闻黄鹂
江南杨柳春，日暖地无尘。渡口过新雨，夜来生白蘋.晴沙鸣乳燕，芳树醉游人。向晚青山下，谁家祭水神。,江南春
锦里烟尘外，江村八九家。圆荷浮小叶，细麦落轻花。卜宅从兹老，为农去国赊。远惭勾漏令，不得问丹砂。,为农
不寐亦不语，片月秋稍举。孤鸿忆霜群，独鹤叫云侣。怨彼浮花心，飘飘无定所。高张系繂帆，远过梅根渚。回织别离字，机声有酸楚。,离思
田园莽苍经春早，篱落萧条尽日风。若问经过谈笑者，不过田舍白头翁。门闭仍逢雪，厨寒未起烟。贫家重寥落，半为日高眠。,村居二首
